"Date","Price","Open","High","Low","Vol.","Change %"
"12/11/2018","16,500.0","16,680.0","16,680.0","16,500.0","250.04K","-1.08%"
"12/10/2018","16,680.0","16,640.0","16,700.0","16,540.0","204.35K","-0.12%"
"12/07/2018","16,700.0","16,680.0","16,800.0","16,660.0","177.87K","0.12%"
"12/06/2018","16,680.0","16,440.0","16,780.0","16,440.0","137.60K","-0.60%"
"12/05/2018","16,780.0","16,200.0","16,800.0","16,200.0","114.39K","1.33%"
"12/04/2018","16,560.0","16,200.0","16,560.0","16,200.0","155.93K","2.22%"
"12/03/2018","16,200.0","16,140.0","16,380.0","16,140.0","323.55K","0.12%"
"11/30/2018","16,180.0","16,020.0","16,180.0","15,980.0","823.57K","1.00%"
"11/29/2018","16,020.0","15,980.0","16,100.0","15,980.0","171.72K","0.25%"
"11/28/2018","15,980.0","16,000.0","16,040.0","15,980.0","407.80K","-0.13%"
"11/27/2018","16,000.0","16,340.0","16,340.0","15,900.0","134.01K","-0.99%"
"11/26/2018","16,160.0","16,100.0","16,160.0","15,900.0","317.97K","1.00%"
"11/23/2018","16,000.0","15,980.0","16,100.0","15,940.0","175.60K","0.00%"
"11/22/2018","16,000.0","16,100.0","16,280.0","16,000.0","28.25K","0.00%"
"11/21/2018","16,000.0","15,900.0","16,080.0","15,520.0","559.91K","0.63%"
"11/20/2018","15,900.0","16,100.0","16,100.0","15,800.0","246.47K","-1.24%"
"11/19/2018","16,100.0","16,120.0","16,240.0","16,020.0","193.91K","0.63%"
"11/16/2018","16,000.0","16,100.0","16,400.0","16,000.0","776.96K","-0.62%"
"11/15/2018","16,100.0","15,620.0","16,100.0","15,620.0","915.76K","3.07%"
"11/14/2018","15,620.0","15,740.0","15,740.0","15,620.0","15.22K","1.43%"
"11/13/2018","15,400.0","15,600.0","15,620.0","15,300.0","170.57K","-1.41%"
"11/09/2018","15,620.0","15,700.0","15,800.0","15,480.0","333.18K","-0.76%"
"11/08/2018","15,740.0","15,580.0","15,800.0","15,440.0","481.01K","1.55%"
"11/07/2018","15,500.0","15,460.0","15,580.0","15,400.0","996.98K","0.26%"
"11/06/2018","15,460.0","15,240.0","15,480.0","15,200.0","339.79K","1.44%"
"11/02/2018","15,240.0","15,180.0","15,380.0","15,020.0","105.67K","0.79%"
"11/01/2018","15,120.0","15,260.0","15,340.0","14,980.0","188.85K","0.80%"
"10/31/2018","15,000.0","14,760.0","15,140.0","14,760.0","612.33K","1.63%"
"10/30/2018","14,760.0","14,900.0","15,200.0","14,380.0","735.57K","-0.94%"
"10/29/2018","14,900.0","15,060.0","15,400.0","14,900.0","246.51K","-1.06%"
"10/26/2018","15,060.0","15,000.0","15,060.0","14,700.0","319.34K","0.40%"
